Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0210507904	293.2	293.2	293.2	293.2	0	0	0	0	3.63798e-12	0	0	3
2	1	0	0.0421015807	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.03588e-12	0	0	3
3	1	0	0.0631523711	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.54747e-12	0	0	3
4	1	0	0.0842031614	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.49063e-12	0	0	3
5	1	0	0.105253952	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.49063e-12	0	0	3
6	1	0	0.126304742	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.43379e-12	0	0	3
7	1	0	0.147355533	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.3201e-12	0	0	3
8	1	0	0.168406323	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.20641e-12	0	0	3
9	1	0	0.189457113	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.03588e-12	0	0	3
10	1	0	0.210507904	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.9222e-12	0	0	3
11	1	0	0.231558694	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.75167e-12	0	0	3
12	1	0	0.252609484	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.58114e-12	0	0	3
13	2	0	0.273660275	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.52429e-12	0	0	3
14	2	0	0.294711065	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.58114e-12	0	0	3
15	2	0	0.315761855	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.69482e-12	0	0	3
16	2	0	0.336812646	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.75167e-12	0	0	3
17	2	0	0.357863436	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	3.69482e-12	0	0	3
18	2	0	0.378914227	293.2	293.2	293.2	293.2	1.13686838e-13	0	0	0	3.75167e-12	0	0	3
19	2	0	0.399965017	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.86535e-12	0	0	3
20	2	0	0.421015807	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.9222e-12	0	0	3
21	2	0	0.442066598	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.9222e-12	0	0	3
22	2	0	0.463117388	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.97904e-12	0	0	3
23	2	0	0.484168178	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.03588e-12	0	0	3
24	2	0	0.505218969	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.03588e-12	0	0	3
25	2	0	0.526269759	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.09273e-12	0	0	3
26	3	0	0.547320549	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.14957e-12	0	0	3
27	3	0	0.56837134	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.14957e-12	0	0	3
28	3	0	0.58942213	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.20641e-12	0	0	3
29	3	0	0.61047292	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.20641e-12	0	0	3
30	3	0	0.631523711	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
31	3	0	0.652574501	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.20641e-12	0	0	3
32	3	0	0.673625292	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.20641e-12	0	0	3
33	3	0	0.694676082	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.20641e-12	0	0	3
34	3	0	0.715726872	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
35	3	0	0.736777663	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.3201e-12	0	0	3
36	3	0	0.757828453	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.3201e-12	0	0	3
37	3	0	0.778879243	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
38	3	0	0.799930034	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
39	4	0	0.820980824	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
40	4	0	0.842031614	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
41	4	0	0.863082405	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.3201e-12	0	0	3
42	4	0	0.884133195	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
43	4	0	0.905183986	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
44	4	0	0.926234776	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
45	4	0	0.947285566	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
46	4	0	0.968336357	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
47	4	0	0.989387147	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	4.26326e-12	0	0	3
48	4	0	1.01043794	293.2	293.2	293.2	293.2	2.84217094e-13	2.932e-06	0	0	4.3201e-12	0	0	3
49	4	0	1.03148873	293.2	293.2	293.2	293.2	2.27373675e-13	2.932e-06	0	0	4.3201e-12	0	0	3
50	4	0	1.05253952	293.2	293.2	293.2	293.2	2.27373675e-13	2.932e-06	0	0	4.3201e-12	0	0	3
51	5	0	1.07359031	293.2	293.2	293.2	293.2	2.27373675e-13	2.932e-06	0	0	4.3201e-12	0	0	3
